@relation citibike_discretized-8bins-eqwidth-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute dayinyear numeric
@attribute hour numeric
@attribute TemperatureF numeric
@attribute 'Dew PointF' numeric
@attribute Humidity numeric
@attribute 'Sea Level PressureIn' numeric
@attribute VisibilityMPH numeric
@attribute 'Wind SpeedMPH' numeric
@attribute 'Gust SpeedMPH' numeric
@attribute PrecipitationIn numeric
@attribute Events=Fog-Rain numeric
@attribute Events=Rain numeric
@attribute Events=Snow numeric
@attribute Events=Fog-Snow numeric
@attribute Events=Fog numeric
@attribute 'Conditions=Mostly Cloudy' numeric
@attribute Conditions=Overcast numeric
@attribute 'Conditions=Light Rain' numeric
@attribute 'Conditions=Heavy Rain' numeric
@attribute 'Conditions=Scattered Clouds' numeric
@attribute Conditions=Clear numeric
@attribute 'Conditions=Partly Cloudy' numeric
@attribute Conditions=Rain numeric
@attribute Conditions=Haze numeric
@attribute Conditions=Unknown numeric
@attribute 'Conditions=Light Snow' numeric
@attribute Conditions=Snow numeric
@attribute 'Conditions=Heavy Snow' numeric
@attribute 'Conditions=Light Freezing Rain' numeric
@attribute Conditions=Fog numeric
@attribute numtrips {'\'(-inf-550.375]\'','\'(550.375-1099.75]\'','\'(1099.75-1649.125]\'','\'(1649.125-2198.5]\'','\'(2198.5-2747.875]\'','\'(2747.875-3297.25]\'','\'(3297.25-3846.625]\'','\'(3846.625-inf)\''}

@data
0.755495,0,0.441461,0.51087,0.517241,0.596491,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.755495,0.130435,0.431794,0.534783,0.597701,0.596491,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.755495,0.478261,0.473684,0.566304,0.574713,0.625731,1,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.758242,0.043478,0.495166,0.632609,0.701149,0.608187,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.758242,0.173913,0.473684,0.577174,0.609195,0.608187,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.758242,1,0.461869,0.620652,0.770115,0.608187,0.591837,0.210046,?,0.050847,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.760989,0.086957,0.441461,0.586957,0.724138,0.602339,0.897959,0.420091,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.760989,0.217391,0.419979,0.566304,0.724138,0.584795,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.760989,0.869565,0.398496,0.586957,0.873563,0.45614,0.285714,0.474886,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.760989,1,0.386681,0.577174,0.873563,0.432749,0.285714,0.579909,0.1,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.763736,0.086957,0.398496,0.586957,0.873563,0.403509,0.591837,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.763736,0.217391,0.398496,0.577174,0.83908,0.421053,1,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.763736,0.347826,0.461869,0.598913,0.701149,0.444444,0.897959,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.763736,1,0.398496,0.403261,0.367816,0.596491,1,0.315068,0.152174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.766484,0.086957,0.365199,0.403261,0.436782,0.608187,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.766484,0.217391,0.355532,0.403261,0.448276,0.643275,1,0.369863,0.052174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.766484,0.347826,0.377014,0.391304,0.37931,0.666667,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.766484,1,0.461869,0.479348,0.402299,0.678363,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.769231,0.086957,0.441461,0.48913,0.45977,0.660819,0.897959,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.769231,0.217391,0.441461,0.501087,0.494253,0.654971,0.795918,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.769231,0.869565,0.441461,0.632609,0.885057,0.48538,0.234694,0.315068,?,0.033898,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.769231,1,0.419979,0.620652,0.91954,0.421053,0.183673,0.474886,?,0.016949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.771978,0.086957,0.473684,0.66413,0.873563,0.339181,0.061224,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.771978,0.217391,0.483351,0.675,0.885057,0.274854,0.234694,0.159817,?,0.152542,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.774725,0,0.483351,0.522826,0.448276,0.350877,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.774725,0.130435,0.461869,0.522826,0.494253,0.339181,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.774725,1,0.461869,0.305435,0.126437,0.578947,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.777473,0.086957,0.441461,0.327174,0.183908,0.602339,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.777473,0.217391,0.431794,0.327174,0.195402,0.631579,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.78022,0.043478,0.570354,0.51087,0.275862,0.549708,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.78022,0.173913,0.558539,0.556522,0.367816,0.532164,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.782967,0,0.580021,0.696739,0.655172,0.567251,1,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.782967,0.130435,0.528464,0.684783,0.770115,0.596491,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.782967,0.26087,0.506982,0.66413,0.770115,0.643275,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.785714,0,0.570354,0.48913,0.241379,0.666667,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.785714,0.130435,0.558539,0.544565,0.356322,0.666667,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.785714,0.26087,0.558539,0.632609,0.54023,0.672515,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.785714,1,0.667025,0.752174,0.574713,0.567251,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.788462,0.086957,0.645542,0.761957,0.655172,0.561404,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.788462,0.217391,0.625134,0.761957,0.712644,0.549708,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.791209,0.043478,0.591837,0.752174,0.781609,0.450292,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.791209,0.173913,0.591837,0.772826,0.850575,0.450292,1,0.26484,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.791209,0.434783,0.603652,0.794565,0.885057,0.356725,0.591837,?,?,0,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.791209,0.565217,0.591837,0.782609,0.885057,0.309942,0.591837,0.579909,0.252174,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.791209,0.826087,0.461869,0.642391,0.83908,0.380117,0.897959,0.525114,0.2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.791209,0.956522,0.365199,0.534783,0.804598,0.467836,0.489796,0.525114,0.452174,0.016949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.793956,0.043478,0.335124,0.468478,0.678161,0.526316,1,0.525114,0.3,0.101695,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.793956,0.173913,0.323308,0.403261,0.528736,0.602339,1,0.420091,0.2,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.793956,0.956522,0.398496,0.33913,0.252874,0.883041,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.796703,0.043478,0.377014,0.36087,0.321839,0.912281,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.796703,0.173913,0.359828,0.38587,0.402299,0.935673,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.796703,0.956522,0.398496,0.48913,0.563218,0.912281,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.799451,0.043478,0.365199,0.468478,0.597701,0.912281,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.799451,0.173913,0.355532,0.468478,0.62069,0.847953,1,0.420091,0.052174,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.799451,0.913043,0.419979,0.522826,0.597701,0.730994,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.802198,0,0.410311,0.51087,0.597701,0.71345,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.802198,0.130435,0.419979,0.534783,0.632184,0.690058,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.802198,0.26087,0.431794,0.544565,0.632184,0.701754,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.802198,0.956522,0.558539,0.413043,0.16092,0.754386,1,0.525114,0.1,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.804945,0.043478,0.516649,0.436957,0.241379,0.77193,1,0.420091,0.052174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.804945,0.173913,0.473684,0.534783,0.494253,0.80117,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.804945,0.304348,0.461869,0.468478,0.37931,0.830409,1,0.474886,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.804945,0.956522,0.456498,0.444565,0.344828,0.777778,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.807692,0.043478,0.441461,0.436957,0.356322,0.719298,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.807692,0.173913,0.419979,0.458696,0.436782,0.690058,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.807692,1,0.516649,0.608696,0.574713,0.491228,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.81044,0.086957,0.528464,0.632609,0.609195,0.450292,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.81044,0.217391,0.516649,0.654348,0.701149,0.415205,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.813187,0.043478,0.591837,0.675,0.563218,0.263158,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.813187,0.173913,0.548872,0.632609,0.563218,0.274854,1,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.813187,1,0.441461,0.48913,0.45977,0.45614,1,?,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.815934,0.086957,0.431794,0.468478,0.436782,0.461988,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.815934,0.217391,0.419979,0.381522,0.287356,0.473684,1,0.525114,0.352174,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.818681,0.043478,0.483351,0.36087,0.172414,0.567251,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.818681,0.173913,0.452202,0.370652,0.229885,0.555556,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.818681,1,0.506982,0.598913,0.574713,0.426901,1,0.26484,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.821429,0.086957,0.473684,0.66413,0.873563,0.403509,0.183673,0.315068,?,0.101695,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.821429,0.217391,0.452202,0.642391,0.873563,0.403509,0.234694,0.210046,?,0.084746,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.821429,0.347826,0.483351,0.66413,0.83908,0.426901,1,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.821429,1,0.506982,0.632609,0.666667,0.48538,0.795918,0.369863,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.824176,0.086957,0.473684,0.544565,0.517241,0.48538,1,0.369863,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.824176,0.217391,0.461869,0.544565,0.551724,0.508772,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.824176,0.347826,0.495166,0.522826,0.425287,0.538012,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.826923,0,0.495166,0.534783,0.448276,0.625731,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.826923,0.130435,0.461869,0.556522,0.574713,0.602339,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.826923,1,0.538131,0.586957,0.482759,0.631579,1,0.420091,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.82967,0.086957,0.495166,0.586957,0.574713,0.672515,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.82967,0.217391,0.495166,0.577174,0.551724,0.690058,1,0.315068,0,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.82967,1,0.419979,0.586957,0.793103,0.80117,1,0.369863,0.3,0,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.086957,0.410311,0.586957,0.827586,0.795322,0.285714,0.579909,0.1,0.084746,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.217391,0.410311,0.586957,0.827586,0.766082,0.897959,0.474886,0.452174,0.016949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.347826,0.419979,0.620652,0.91954,0.77193,0.102041,0.420091,?,0.050847,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.478261,0.441461,0.642391,0.91954,0.754386,0.081633,0.369863,0.052174,0.152542,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.608696,0.461869,0.654348,0.885057,0.695906,0.183673,0.420091,?,0.254237,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.73913,0.452202,0.654348,0.91954,0.684211,0.061224,0.630137,?,0.322034,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,0.869565,0.473684,0.675,0.91954,0.625731,0.183673,0.369863,?,0.271186,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.832418,1,0.495166,0.696739,0.91954,0.578947,0.081633,0.159817,?,0.542373,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.835165,0.086957,0.548872,0.752174,0.91954,0.508772,0.387755,0.315068,?,0.033898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.835165,0.217391,0.570354,0.772826,0.91954,0.461988,0.132653,0.315068,?,0,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.837912,0,0.634801,0.684783,0.494253,0.391813,1,0.315068,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.837912,0.130435,0.580021,0.696739,0.655172,0.403509,1,0.474886,?,0,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.837912,1,0.591837,0.544565,0.298851,0.473684,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0.086957,0.570354,0.544565,0.333333,0.467836,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0.217391,0.538131,0.566304,0.436782,0.48538,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.840659,0.869565,0.570354,0.684783,0.643678,0.444444,0.285714,0.210046,0.152174,0.118644,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0,0.548872,0.696739,0.735632,0.426901,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0.130435,0.558539,0.675,0.643678,0.415205,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0.26087,0.548872,0.620652,0.528736,0.432749,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.843407,0.956522,0.570354,0.468478,0.218391,0.426901,1,0.420091,0,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.846154,0.043478,0.528464,0.51087,0.344828,0.444444,1,0.525114,0.452174,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.846154,0.173913,0.495166,0.556522,0.505747,0.461988,1,0.159817,0.1,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.848901,0,0.558539,0.436957,0.183908,0.497076,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.848901,0.130435,0.528464,0.468478,0.275862,0.48538,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.851648,0.043478,0.538131,0.458696,0.241379,0.619883,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.851648,0.173913,0.516649,0.479348,0.310345,0.643275,1,0.210046,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0,0.580021,0.620652,0.45977,0.660819,1,0.210046,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0.130435,0.528464,0.730435,0.91954,0.678363,0.234694,0,?,0.101695,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0.26087,0.538131,0.740217,0.91954,0.672515,0.163265,0.159817,?,0.016949,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.854396,0.434783,0.548872,0.740217,0.873563,0.649123,0.489796,0,?,0.016949,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.857143,0.043478,0.558539,0.752174,0.885057,0.649123,0.387755,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.857143,0.173913,0.558539,0.752174,0.885057,0.649123,0.285714,0.159817,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.857143,0.913043,0.625134,0.828261,0.91954,0.578947,0.183673,?,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,0,0.613319,0.816304,0.91954,0.54386,0.081633,0.210046,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,0.130435,0.570354,0.782609,0.954023,0.520468,0.081633,0.26484,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,0.26087,0.603652,0.804348,0.91954,0.51462,0.234694,0,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.85989,1,0.667025,0.828261,0.781609,0.48538,1,0.315068,?,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,0.086957,0.634801,0.828261,0.885057,0.497076,0.387755,0.210046,?,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,0.217391,0.613319,0.675,0.517241,0.532164,1,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.862637,0.347826,0.655209,0.632609,0.344828,0.584795,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.865385,0.043478,0.700322,0.675,0.356322,0.608187,1,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.865385,0.173913,0.655209,0.675,0.425287,0.608187,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.868132,0,0.742213,0.816304,0.551724,0.578947,1,0,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.868132,0.130435,0.700322,0.838043,0.712644,0.567251,0.897959,0.159817,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.868132,1,0.538131,0.642391,0.609195,0.730994,1,0.315068,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.870879,0.086957,0.528464,0.632609,0.609195,0.707602,1,0.26484,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
0.870879,0.217391,0.516649,0.642391,0.666667,0.725146,1,0.315068,?,?,?,?,?,?,?,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,'\'(-inf-550.375]\''
